topic_id,global_top_words,n_docs_total,first_month,last_month,n_months_active,n_subcluster_hits
273,"mr ossoff, mrs fiorina, neurosurgeon ben, trump cruz, nevertrump, pledged delegates, ms handel, mr kasich, cruz campaign, ossoff, sanders supporters, superdelegates, retired neurosurgeon, rubio campaign, mr gianforte",4892,2007-03,2021-01,76,95
274,"axa aph, symbion, aph, allco, mr diniz, trafford centre, abc learning, abn shareholders, diniz, homm, healthscope, mr groenink, absolute capital, allco finance, groenink",2000,2007-03,2017-02,54,61
275,"melkert, riza, mr wolfowitz, shaha riza, shaha, ms folsom, wolfowitz, package girlfriend, mr coll, board ethics, interests institution, wolfowitz bank, promotion package, mr malloch, fighting institution",103,2007-04,2007-10,4,4
276,"shoot note, comments shoot, entrepreneur com, ms pao, reading today, mentors say, miss today, today add, loan xpress, mashable com, note follow, com reading, mashable, furniss, brender",1235,2007-04,2015-06,35,37
277,"bancrofts, elefante, mr bancroft, mr brauchli, bancroft family, members bancroft, brauchli, jones voting, hemenway, jones board, michael elefante, zannino, bid dow, mr zannino, jones publications",594,2007-05,2017-06,24,24
278,"osisko, lionore, mr belda, yamana, osisko mining, barrick newmont, belda, rival alcan, alcoa alcan, roosen said, goldcorp, alcan shares, bid alcan, kellems, mr munk",47,2007-05,2014-04,2,2
279,"price gainers, com complete, list selling, selling strength, list markets, money list, largest inflow, decliners new, tracks stocks, largest outflow, buying weakness, list biggest, decliners nasdaq, midday buying, spdr trust",6340,2007-05,2012-11,64,178
280,"riversdale, baffinland, ntpc, ovl, coal blocks, icvl, mundra, knoc, cgnpc, nmdc, coal india, mundra port, mr chevalier, sesa goa, cairn india",917,2007-05,2013-08,24,26
281,"decheng, oz minerals, anshan, qingdao port, penglai, chinalco deal, steel development, chinalco, anshan iron, addax, commodity financing, collateral multiple, shanxi coal, metals stored, sadia",267,2007-06,2014-06,10,11
282,"ms maxwell, ms holmes, mr balwani, mr eisenman, judge davila, theranos, balwani, gpb, mr schenk, ghislaine maxwell, british socialite, mimedx, ms coronel, trupanion, theranos technology",214,2007-08,2021-12,9,9
283,"el faro, kincade, zarrab, mr zarrab, prepa, slahi, butte county, faro, hurricane joaquin, mr slahi, according cal, shut offs, pg equipment, mr halsey, kilauea",555,2007-08,2021-10,19,19
284,"manimbo, joe manimbo, dsb, esiner, esm, commonwealth foreign, esiner chief, basket 16, currency 16, serebriakov, omer esiner, measures buck, ukfi, manimbo senior, journal dollar",4347,2007-09,2020-03,120,131
285,"mr follieri, follieri, mr danielczyk, danielczyk, mr hsu, mr band, norman hsu, rosenman, raiser norman, hsu, hsu mr, grand junction, fieger, junction colo, bundlers",15,2007-09,2007-09,1,1
286,"mircera, biocon, mr viehbacher, cerezyme, fabrazyme, termeer, genzyme, viehbacher said, alemtuzumab, viehbacher, sun pharma, axicorp, cephalon, glenmark, estimates poll",699,2007-10,2015-10,24,24
287,"wga, amptp, mr verrone, worldwide pants, directors guild, verrone, writers guild, guild america, patric verrone, alliance motion, members writers, striking writers, writers strike, michael clayton, behalf studios",91,2007-11,2012-02,5,5
288,"mr kerviel, kerviel, siekaczek, csav, entra, ocirc kerviel, mr mustier, arriva, eacute ocirc, mr kurer, ocirc, mr bouton, mustier, rautaruukki, bouton",254,2008-01,2014-02,8,8
289,"saikawa, mr saikawa, mr nada, källenius, kirkhorn, cybertruck, tesla said, ivanpah, model 3s, senard, diess, mr musk, solyndra, lynk, tesla tsla",934,2008-01,2019-12,37,37
290,"cahuzac, mr cahuzac, lgt, ubs clients, llb, mr zumwinkel, liechtenstein bank, fbar, zumwinkel, rickenbach, treuhand, ubs 57, swiss governments, lemaire, lgt group",113,2008-02,2014-10,6,6
291,"mr fairfax, ms abedin, mr northam, farenthold, abedin, mr filner, mr franken, mr krone, northam, mr weiner, pishevar, roy moore, justin fairfax, mr isaly, lewd online",194,2008-03,2019-02,7,7
292,"foodgrain, mr subianto, summer sown, red winter, spinks, mr mendell, gov rajan, mr ramaphosa, million bales, mr prokopanko, downer cows, india meteorological, farmland rain, bachoco, pawar said",789,2008-03,2019-05,28,29
293,"wirecard, ms tolstedt, ms tilton, tolstedt, markus braun, quadriga, mr stumpf, wirecard said, mr litvak, zohar funds, litvak, stumpf, ms redmond, mr weigand, mr nason",1084,2008-03,2021-01,33,33
294,"mr iksil, iksil, ocwen, ms schapiro, mr litvak, canellas, boyland, ms walter, mr boyland, macris, mr lawsky, litvak, ms drew, dipascali, donziger",1309,2008-04,2014-06,29,31
295,"subsidized rice, nfa, importer rice, rice traders, angara, rice prices, food authority, rice thailand, global rice, buy rice, rice exports, rice futures, urged rich, rice imports, philippines state",17,2008-04,2008-04,1,1
296,"mr larian, larian, mga, bratz, mr calabrese, viagogo, brawer, fisher price, mattel, mr bryant, calabrese, jazz festival, mattel didn, magic kingdom, carter bryant",15,2008-05,2008-05,1,1
297,"azn 37, alpharma, mr soriot, pfe 02, cv therapeutics, astrazeneca board, soriot, dna 22, hexion, genentech board, soriot said, imclone, imclone board, merck schering, offer pfizer",100,2008-08,2014-05,4,4
298,"sanlu, shuanghui, mr luter, luter, zst, zst digital, mengniu, sanlu group, melamine, shuanghui international, shijiazhuang sanlu, buy smithfield, wh group, cp foods, cermaq",136,2008-09,2014-04,5,5
299,"length months, emba, program length, application deadlines, aacsb, hear thoughts, executive mba, sortable chart, mr senior, comparator, table use, deadlines july, sortable, executive students, executive programs",128,2008-09,2010-09,3,4
300,"mga, bratz, minimum pricing, leegin, state wineries, millercoors, phthalates, chuck cheese, huston says, mo 56, ban cigarette, mr huston, bratz line, evenflo, cigarette packets",38,2008-09,2008-12,2,2
301,"mr montebourg, rhj, mr kron, opel vauxhall, siemens mitsubishi, alstom energy, montebourg, oao gaz, sinotruk, mr wiedeking, beijing auto, opel plants, metso, holding poahy, vauxhall",560,2008-10,2015-07,15,19
302,"net combating, vote infrastructure, ms sinema, wall funding, pass infrastructure, resolved jan, sinema, direct checks, round direct, 1q 4q, cliff isn, hand balancing, ryan budget, climate package, buffett rule",3078,2008-10,2021-12,62,74
303,"dr berwick, adventure click, mini med, person adventure, dr sabit, ppaca, explore america, start interactive, acos, image start, public option, ms sebelius, comparative effectiveness, overhaul affect, braly",4136,2008-10,2021-12,94,105
304,"mr varoufakis, varoufakis, mr tsipras, mr samaras, yanis varoufakis, stelios bouras, venizelos, mr papandreou, tsipras, minister yanis, samaras, syriza, evangelos venizelos, greek banks, bouras",1687,2008-10,2017-02,39,43
305,"mr corbat, repay tarp, corbat, bdc, tce, mr mcquade, wfc 34, onemain, mr pandit, bdcs, exit tarp, mr baronoff, citi holdings, springleaf, mr zubrow",238,2008-10,2015-03,11,11
306,"flash orders, stub quotes, views minimum, hypothetical recession, ccar, ms schapiro, equale, fed severely, portfolios negative, point hypothetical, mr kotz, severely adverse, scenario financial, mr wilmers, bridgeway",1270,2008-10,2017-05,37,39
307,"ocean alliance, platou, teus, lasership, export containers, cosco group, port trucking, cosco, mr moyes, arab shipping, solas, cma cgm, hanjin, 2m alliance, ocean carriers",258,2008-10,2021-10,12,12
308,"ms mester, mr harker, clarida said, mr clarida, mr barkin, mr rosengren, fed leader, mester said, mester, clarida, mr bostic, dot plot, mr derby, harker said, ms daly",2591,2008-12,2021-12,68,73
309,"gm 04, 04 llc, gm cerberus, gmac, gmac bank, stake gmac, gmac gm, gmac chrysler, gmac debt, backstop commercial, gmac said, based gmac, bluefire, gmac likely, 14 voting",25,2008-12,2008-12,1,1
310,"mr liddy, aig bonuses, liddy, mr poling, gross ups, polakoff, liddy said, employees aig, mr molina, barofsky said, aig employees, pay czar, bonus recipients, bonuses aig, viniar said",300,2009-02,2012-03,11,12
311,"ms diallo, banon, merah, adebolajo, mr adebolajo, mr falciani, mr tarrant, falciani, ms bettencourt, haron, dsk, maistre, 8chan, kahn lawyers, diallo",349,2009-03,2019-04,14,14
312,"maersk alabama, al shabab, shabab, mr muse, richard phillips, gortney, killed pirates, capt richard, gulf aden, somali pirates, somalia pirates, pirate attacks, mombasa, bainbridge, somali piracy",27,2009-04,2009-04,1,1
313,"aia deal, alico, aksia, mr curl, mr thiam, aia, deal prudential, aig 67, medina mora, ilfc, thiam, international assurance, billion aia, gregory curl, mr henrikson",209,2009-04,2010-05,7,7
314,"megrahi, mr macaskill, al megrahi, megrahi release, macaskill, kenny macaskill, scottish justice, mr kasab, mr megrahi, compassionate grounds, prisoner transfer, megrahi libyan, abdel baset, baset, baset al",55,2009-04,2009-09,3,3
315,"mr edens, pace loans, naca, renovate america, fhlbs, fha, cecala, jumbo borrowers, springleaf, unconventional loans, zestfinance, durbin amendment, mr cecala, offerpad, corelogic case",518,2009-05,2019-09,22,22
316,"goog 81, mysql, standard essential, ms varney, essential patents, versata, search practices, mr donatelli, fairsearch, apple patents, bazaarvoice, judge robart, robart, device patents, donatelli",168,2009-05,2021-09,8,8
317,"mr wildstein, wildstein, mr baroni, mr lhota, mr percoco, lonegan, mr lonegan, mr smollett, mr avenatti, baroni, lane closures, percoco, mr stepien, lhota, avenatti",2257,2009-08,2019-08,56,64
318,"acorn housing, acorn employees, acorn, acorn workers, registration fraud, james keefe, yosi, acorn said, hutter, funding acorn, com sept, organizations reform, sex slavery, acorn association, community organizing",22,2009-09,2009-09,1,1
319,"mr alexis, ec225, egyptair flight, usis, se a320, sinai province, plaza towers, egyptair, egyptian led, main gearbox, moore okla, aaron alexis, air accident, el faro, paris cairo",324,2009-09,2017-07,11,12
320,"precipitated fall, krenz, anniversary nov, honecker, lachaise, ms müller, mr rall, mr brinkmann, rall, east germans, pages wall, ehrman, brinkmann, erich honecker, journal wrote",62,2009-10,2014-07,3,3
321,"serves lunch, 30 212, francisco serves, malbec, grape varieties, domaine, grape variety, dishes include, francisco open, payard, aioli, syrah, lunch served, lunch menu, mr batali",1548,2009-10,2013-05,39,40
322,"obamaville, gosnell, eviction ban, jeanie ribble, ed grinberg, facebook click, rfra, bialek, asking answers, bobek, john bobek, hillel markowitz, mr cain, com feb, ribble",1220,2009-10,2021-08,41,44
323,"ebersman, fb 58, mr ebersman, sponsored stories, systrom, facebook ipo, facebook shares, linkedin shares, fb 18, linkedin stock, flame outs, znga, zynga znga, zynga games, groupon ipo",816,2009-11,2012-08,18,20
324,"byng, amzn 84, kobo, amzn 28, kindle dx, irex, 99 book, mr riggio, etymotic, mr godin, mr burkle, author solutions, book reader, apple tablet, evernote",273,2009-12,2012-07,9,9
325,"mr winterkorn, spyker, lordstown motors, mr akerson, diess, mr diess, akerson said, jlr, mr nysschen, akerson, nysschen, winterkorn, rivian, mr girsky, tognum",4488,2009-12,2021-11,87,92
326,"mr piñera, port au, au prince, ms noel, prince haiti, jacmel, piñera, haitian capital, concepción, haitian government, bellerive, haitian children, 12 earthquake, jean max, max bellerive",198,2010-01,2010-10,4,4
327,"mr loughner, mr sandusky, loughner, mr tsarnaev, second mile, mr bulger, abu ghaith, mr ravi, mr spanier, mr paterno, mcqueary, mr clementi, etan, mr ghailani, ghailani",2414,2010-01,2015-11,41,53
328,"bcf, traders surveyed, firm gelber, release storage, gas stockpiles, bcf week, report storage, estimate correct, week storage, gelber associates, indoor heating, bayazitoglu, commodity weather, ritterbusch, mmbtu",763,2010-01,2017-04,30,30
329,"mr machar, machar, mr navalny, mr kony, mr kiir, kiir, m23, shekau, mr ouattara, mr gbagbo, mr jonathan, tikhanovskaya, upper nile, mr abadi, seleka",2295,2010-02,2021-12,67,68
330,"mr brunson, mors, brunson, eba, mr erdogan, mr maijoor, denizbank, andrew brunson, lira deposits, sanctions turkish, dexia, civica, lira, elvan, icb",285,2010-03,2021-12,10,10
331,"mr roof, pinckney, com aug, clementa, statehouse grounds, clementa pinckney, beinart, emanuel african, dylann, dylann roof, battle flag, confederate monuments, freising, ratzinger, habsburg",332,2010-03,2020-06,15,15
332,"msha, pike river, upper big, stricklin, oso, big branch, montcoal, montcoal va, april explosion, fiji water, explosion massey, massey upper, levels methane, pneumonic, east 116th",308,2010-04,2021-12,12,12
333,"dispersants, blowout preventer, preventer, stop impact, mr bromwich, 20 explosion, bromwich said, adm allen, aboard rig, spill happened, bromwich, blowout preventers, macondo, relief wells, aboard deepwater",2004,2010-04,2018-05,42,50
334,"mr picard, mets owners, shapeshift, abelow, judge peck, polychain, newpage, penfed, tüv süd, mr tourre, mr abelow, standing instruction, mr kotz, giddens, mr corzine",1138,2010-04,2020-01,29,31
335,"tsujihara, popcap, quarto, ferb, phineas ferb, shrek forever, phineas, train dragon, monster high, hunger games, smurfs, encyclopaedia, katzenberg said, 3ds, encyclopaedia britannica",70,2010-06,2013-03,4,4
336,"markwest, cenovus, sagd, mr pouyanné, columbia pipeline, mplx, crescent point, bg deal, syncrude oil, syncrude, williams partners, oil search, cnrl, nrg yield, van beurden",2309,2010-07,2021-11,38,49
337,"unitech wireless, unitech, licenses bandwidth, telecom department, blackberry services, telecom pvt, uninor, licenses 2008, andimuthu raja, andimuthu, sistema shyam, vodafone essar, mr sibal, minister andimuthu, swan telecom",652,2010-08,2013-06,23,23
338,"amazon foods, moosejaw, hq2, brandless, ocado, pillpack, mr ubhi, lidl, ubhi, gianaris, aldi, mr gennette, mr gianaris, amzn 22, mr jassy",358,2010-10,2019-02,14,15
339,"mr shinseki, modly, phoenix va, shinseki, mr esper, servello, crozier, gilday, sloan gibson, scheduling procedures, hyten, acting navy, esper, shinseki said, problems va",280,2010-10,2020-04,13,13
340,"pound feet, phinney, dual clutch, naturally aspirated, 500 rpm, test car, rlx, length weight, price tested, wheelbase, v6, aspirated, speed automatic, mazda5, mph seconds",256,2010-11,2013-03,11,11
341,"déby, mr déby, zamfara, ms suu, kims, habiba, mr yoffie, nyi, katsina, hlaing, assistance association, kyi, suu, suu kyi, kaduna",93,2010-11,2021-04,5,5
342,"ms hayworth, protectmarriage, protectmarriage com, hayworth said, mr grenell, judge reinhardt, marriage issue, grenell, hayworth, support gay, stands sex, abbott districts, gay marriage, marriage act, defense marriage",53,2010-12,2012-05,3,3
343,"ms giffords, mr loughner, giffords, loughner, lee loughner, jared lee, rep gabrielle, hileman, old jared, mr stoddard, gabrielle giffords, murder count, turton, assassination member, giffords shot",18,2011-01,2011-01,1,1
344,"egyptian stocks, egx, egypt index, vectors egypt, egyptian pound, egx 30, egyptian stock, egypt stock, egyptian pounds, unrest egypt, events egypt, groenenberg, turmoil egypt, egyptian cities, 89 34",33,2011-01,2011-02,2,2
345,"jobs legacy, mr jobs, mr ive, jobs death, ive, touchpad, share memories, form pancreatic, aapl 65, discuss share, jobs absence, neuroendocrine, jobs died, liver transplant, aapl 67",79,2011-01,2011-10,3,3
346,"st joe, dr frost, opko, convatec, fairholme, clorox shares, ms hsiao, clorox, joe board, dynegy, icahn previous, lions gate, icahn bid, offer liberty, mr icahn",45,2011-02,2011-08,2,2
347,"gpif, mr jaczko, jaczko, nisa, millisieverts, mr kuroda, edano, mr noda, mr kan, mr edano, dpj, mr nishiyama, rikuzentakata, tepco, mr shirakawa",2139,2011-03,2016-10,54,62
348,"mr weschler, mr sokol, lubrizol, weschler, sokol, mr hambrick, mr hamburg, hambrick, mr bessent, sokol said, bessent, vallares, buffett comments, david sokol, lubrizol corp",34,2011-03,2011-09,2,2
349,"mr sheen, mr galliano, lorre, galliano, chuck lorre, john galliano, creator chuck, dior, charlie sheen, sheen, sidney toledano, men creator, involving moral, semitic remarks, goods empire",18,2011-03,2011-03,1,1
350,"article 50, ms leadsom, ceta, leadsom, hard border, brexiters, mr corbyn, trigger article, brexit negotiator, negotiator michel, pro brexit, ms sturgeon, corbyn, divorce talks, mr farage",1586,2011-04,2020-07,43,50
351,"dorsheimer, best street, mansky, complete best, rutschow, groh, street survey, mr fraizer, mr eisman, mr gokhale, schoonmaker, arita, fraizer, winning analysts, eisman",53,2011-05,2013-05,3,3
352,"mr salmond, salmond, independent scotland, scots vote, mr schwarzenberg, alex salmond, schwarzenberg, spd, pendragon, mr farage, scottish independence, salmond said, mr babis, 307 year, scotland independent",260,2011-06,2014-09,8,8
353,"mr botstein, roth 401, crypto capital, fafsa, botstein, isas, ms kennard, traditional 401, mr kantrowitz, van dusen, 529 plan, dusen, azz, driven repayment, 529 plans",361,2011-06,2019-05,10,10
354,"mr mandela, m23, mandela family, kasukuwere, seleka, belmokhtar, mr malema, malema, bangui, mr kenyatta, mr klerk, mr ramaphosa, madiba, mr zeid, mopani",151,2011-06,2013-12,7,7
355,"liebig, duncan smith, number suicides, eu staff, working climate, claimant count, overtime hours, hay group, hours 2007, unadjusted unemployment, increase suicides, later east, 35 hour, gone unreported, hiring country",15,2011-07,2011-07,1,1
356,"raif, tottenham, jahan, mr duggan, mark duggan, croydon, police britain, beckhams, clapham, islington, political conclusions, alessandri, youth services, blackberry messenger, crime sprees",32,2011-08,2011-08,1,1
357,"north anna, heacock, tuesday quake, tuesday earthquake, central tower, said cathedral, tuesday magnitude, central virginia, shaking felt, nrc, generators kicked, felt earthquake, quakes, forma session, national cathedral",19,2011-08,2011-08,1,1
358,"poloz, mr poloz, provider cqg, poloz said, economists royal, jimmy jean, cmhc, stephen poloz, governor stephen, non resource, mr morneau, nonenergy exports, cmhc said, factory sales, cqg",1902,2011-08,2021-12,64,67
359,"op bank, mr adoboli, adoboli, libor submissions, morzaria, mr sargeant, investigation libor, mr agius, missier, del missier, steinhoff, libor manipulation, antony jenkins, executive antony, monitise",1124,2011-09,2017-12,28,30
360,"urenco, mpx, suzlon, american superconductor, sse said, vestas, sinovel, mr salmond, superconductor, tanti, salmond, cez, mr tanti, solarworld, nugen",69,2011-09,2013-11,4,4
361,"zuccotti park, zuccotti, ows, occupy oakland, ms quan, occupy wall, occupy protesters, mr ravitch, occupy movement, said occupy, street movement, occupy london, encampment, ribera, brookfield office",102,2011-10,2011-11,2,3
362,"mr falih, oleo gas, oleo, petroamazonas, falih, cuadrilla, bowland, khatam, somaliland, es sider, biomass plants, mr naimi, mazrouei, genscape, tripoli airport",1021,2011-10,2018-10,30,35
363,"mr thein, enkhbayar, adm wu, kyat, thein sein, ms suu, dash line, tpp, rohingyas, thein, sein, zhongwang, ms yingluck, spratlys, president thein",1293,2011-10,2019-10,32,33
364,"kevyn orr, syncora, kevyn, manager kevyn, detroit bankruptcy, rural metro, itr, mr orr, emergency manager, detroit emergency, detroit debt, genesee county, plum island, linda thompson, detroit schools",167,2011-10,2014-09,8,8
365,"kikukawa, aij, mr woodford, takayama, woodford said, olympus said, corp ocpny, tokyo olympus, olympus shares, incj, ocpny, said olympus, cameras medical, tsuyoshi kikukawa, michael woodford",194,2011-10,2016-02,8,8
366,"romney bain, bain invested, mr romney, mr gingrich, time bain, bain investment, gingrich, fewel, romney, end eighth, afscme members, 28 minute, loot company, lifelike, years bain",24,2012-01,2012-01,1,1
367,"milliken, dietderich, said kodak, invented digital, like kodak, kodak sued, kodak, kodak bankruptcy, karlgaard, kodak patent, aapl 14, mr karlgaard, digital patents, apple htc, 2498 60",17,2012-01,2012-01,1,1
368,"mr matolcsy, matolcsy, gyorgy matolcsy, mr orban, forint, matolcsy said, orban, gyorgy, mr varga, mr belka, orban said, eu imf, bank hungary, fidesz, belka",143,2012-01,2014-07,7,7
369,"aapl 84, ireland recoup, taxes apple, apple tax, mr brittin, 1991 2007, brittin, mr kerviel, mr einhorn, aapl 04, owned apple, rate apple, ms vestager, apple proposal, apple operations",105,2012-03,2016-09,6,6
370,"hord, aluminum shapes, gen lewis, wyda, sugar grove, cartagena, nsa pentagon, goehring, prostitutes hotel, brought prostitutes, zhongwang, private screeners, mr neely, tsa, stossel",41,2012-04,2016-10,2,2
371,"vonovia, wohnen, deutsche wohnen, mr ghizzoni, corpbanca, ncg banco, wincor, ghizzoni, ncg, mr goirigolzarri, novo banco, bankia, compares quality, mps foundation, mr mallya",647,2012-04,2017-07,18,19
372,"coty, amylin, avon board, said coty, coty chairman, door beauty, coty said, joh benckiser, sherilyn mccoy, mr cleghorn, avon shares, sherilyn, cvr, executive sherilyn, ascena",31,2012-04,2012-05,2,2
373,"stoudemire, tortorella, tebow, revis, tyson chandler, coach rex, eastern conference, according stats, lundqvist, sparano, amar stoudemire, kovalchuk, tim tebow, rex ryan, mark sanchez",779,2012-08,2013-05,10,26
374,"association mineworkers, mineworkers construction, samarco, mr cutifani, south32, cutifani, minas rio, marikana, bsg resources, las bambas, bambas, lonmin, lonmin said, osisko, mr glasenberg",1665,2012-08,2017-10,40,43
375,"ms cheney, stefanik, freedom caucus, ms pritzker, ms windsor, prop 30, ms munger, mr mayorkas, proposition 30, magner gallagher, doma, mr mayne, yoffe, mr bork, kiobel",406,2012-08,2021-05,14,15
376,"parler, amzn 33, viagogo, introverts, gdpr, jassy, red wing, solarwinds, dxc, oldsmar, mr jassy, rwdsu, hybrid cloud, low code, google cloud",527,2012-08,2021-12,16,17
377,"bae eads, baesy 03, cassidian, eads bae, mr enders, ba 20, dmlry 19, talks eads, 15 eads, 03 plc, merger bae, daimler stake, eads, bae shares, mr olver",42,2012-09,2012-10,2,2
378,"nov tuesday, thursday tuesday, moved thursday, electronic arca, mr lauria, moved wednesday, spanish growth, vonderheide, expected spanish, average futures, arca, gorra, nov wednesday, moved friday, arca exchange",25,2012-10,2012-10,1,1
379,"usada, hincapie, mr baumgartner, habe, meteors, meteorites, skydive, baumgartner, einem, haben, meteorite, dass, armstrongs, orbcomm, auch",19,2012-10,2012-10,1,1
380,"mr shahrani, shahrani, nexen, presalt, crtc, cnooc nexen, shahrani said, moily, mr galuccio, galuccio, galuccio said, wanbao, cvx 10, kudankulam, kvisle",300,2012-10,2014-08,9,9
381,"bakers union, nuhw, lirr, bad hersfeld, hersfeld, rayburn said, verdi said, septa, lirr employees, amazon germany, hostess said, judge drain, mr rayburn, snack cakes, verdi",121,2012-11,2019-09,6,6
382,"micrel, 10b5, 10b5 plans, directed share, mr zinn, 10b5 plan, cardtronics, mr milano, jagolinzer, mr roush, set prearranged, zinn, trading plans, mr steiger, 10b5 trading",15,2012-11,2012-11,1,1
383,"flag laws, stephen paddock, controversial american, stoneman douglas, douglas high, marjory stoneman, arms central, certain semiautomatic, bump stocks, stoneman, paddock, ammunition magazines, danley, mr snead, expanding background",443,2012-12,2019-09,11,12
384,"adami, okanagan, mr wegner, chihuahuas, oyster farm, mr colicchio, backcountry, mr speiser, siddall, colicchio, dr clark, asian carp, prairie chicken, bear cub, sea lions",85,2012-12,2014-10,4,4
385,"ms jewell, kemper plant, mr moniz, ipcc, passenger pigeon, gigatons, ofa, section 111, net metering, rins, kulluk, moniz, tepco, mississippi power, jewell",206,2013-01,2014-10,9,9
386,"viganò, notify parties, parnas, sacklers, bergoglio, mr lapierre, mr parnas, judge davila, sussmann, new pope, wuerl, fruman, directed court, ms holmes, theranos",604,2013-02,2021-10,19,19
387,"horse meat, mr clouse, clouse, traces horse, hard seltzer, clouse said, mr crosthwaite, meat plants, cal maine, meat scandal, beef burgers, retail milk, yuengling, crawfish, mr patricio",198,2013-02,2021-02,8,8
388,"dell shareholders, dell board, icahn southeastern, corporate founders, dell special, committee dell, dell buyout, dell silver, bid dell, dell 62, dell 53, mr dell, dell 24, dell private, dell shares",84,2013-02,2013-07,4,4
389,"sell martha, jcp, macy sued, home departments, justice jeffrey, stewart products, orchard supply, exclusive categories, macy exclusive, stewart branded, penney deal, portrait studios, penney sell, said penney, penney working",32,2013-04,2013-04,1,1
390,"mrs thatcher, thatcher died, willem alexander, thatcher took, transformed britain, matthijs, lady turning, reagan thatcher, thatcher, thatcherism, beatrix, king willem, privatisation, spitting image, iron lady",28,2013-04,2013-04,1,1
391,"lubetzky, nuhw, css profile, isas, mr schlichter, brokerage window, fafsa, kantrowitz says, traditional iras, edmundson, beshears, schlichter, deceased spouse, cheesemaker, mr frerichs",272,2013-04,2020-01,13,13
392,"garcha, manchester city, mr barclay, mls, competitor group, figueras, reyna, red bulls, alex ferguson, yankees president, america cup, mourinho, beckham, prince harry, hrh",28,2013-05,2013-05,1,1
393,"mr gulen, gulen, gezi park, akp, taksim, gezi, mr erdogan, taksim square, zarrab, mr zarrab, pkk, hdp, manbij, mr erdoğan, mr yildirim",271,2013-06,2017-07,11,11
394,"mchm, mr burkhardt, mégantic, lac mégantic, tank cars, bakken crude, maine atlantic, coal ash, montreal maine, mégantic quebec, dot 111, oil train, hand brakes, burkhardt said, atlantic railway",303,2013-07,2015-02,9,9
395,"weisselberg, mr weisselberg, fertinal, ms boylan, mr hallett, nj transit, positivity rate, home deaths, mr lhota, dr zucker, bogucki, mr gaetz, calk, hoboken terminal, lirr",730,2014-01,2021-07,26,27
396,"mchm, freedom industries, pph, crude mchm, gary southern, virginia american, containment wall, elk river, etowah, state dep, water ban, owned freedom, pennzoil quaker, tank leaked, chemical spill",16,2014-01,2014-01,1,1
397,"defi, dogecoin, bitcoin futures, mt gox, karpelès, gox, stablecoins, mr karpelès, litecoin, coin offerings, coinbase, xrp, initial coin, ftx, launch bitcoin",463,2014-02,2021-10,17,17
398,"degiorgio, valukas, mr degiorgio, ignition switch, ms barra, switch recall, inflater, chevrolet cobalt, millikin, cobalts, faulty ignition, takata, inflaters, ignition switches, gm recalled",706,2014-03,2020-07,23,23
399,"zacconi, candy crush, mojang, crush saga, king digital, chalfen, riccardo zacconi, minecraft, a10, entertainment plc, executive riccardo, king ipo, popular candy, gungho, baggini",19,2014-03,2014-03,1,1
400,"metro vancouver, tank cars, oil train, dot 111, oil trains, progress rail, mégantic, lac mégantic, ultralight oil, crude carrying, hollub, terminal island, alta mesa, bakken, dot 111s",297,2014-03,2019-04,10,10
401,"raw aluminum, picadilly, build bear, coal volume, tilk, coned, module shipments, kemper county, felcor, fracking sand, norfolk southern, cp, tilk said, railway cp, coal volumes",189,2014-04,2016-02,7,8
402,"warmbier, mr fowle, thaad, mr moon, gen kim, mr rosselló, korean coal, mr ri, punggye ri, punggye, otto warmbier, sewol, denuclearization, defense thaad, mr im",1564,2014-04,2019-08,37,39
403,"mr mnangagwa, mnangagwa, mr odinga, mr kenyatta, chamisa, odinga, lourenço, mr lungu, hichilema, lungu, mr machar, kenyatta, machar, mr mugabe, mpla",93,2014-05,2018-08,5,5
404,"bosarge, windhorst, serhant, ms post, mr serhant, arnt, mr schenck, rozek, mr bosarge, vwr, elfman, listing agents, kagalovsky, parexel, avantor",654,2014-05,2020-10,20,22
405,"salt deduction, mr rettig, pass throughs, pass businesses, border adjustment, local deduction, 20 deduction, 157 500, 17 850, gains death, 19 050, credits effective, rettig, 2018 property, repeal deduction",1471,2014-06,2021-11,38,39
406,"mr subianto, subianto, subianto said, mr widodo, gov joko, prabowo, general prabowo, prabowo subianto, widodo, rajasa, yudhoyono steps, indonesia presidential, jakarta gov, djojohadikusumo, quick counts",24,2014-07,2014-07,1,1
407,"mr neves, ms silva, eduardo campos, aécio, neves, marina silva, candidate marina, aécio neves, ms rousseff, ibope, brazilian socialist, neves brazilian, datafolha, mr mantega, brazilian social",98,2014-08,2014-10,3,3
408,"foland, chengshan, wotif, itw, rail mergers, cooper tire, tire said, sales eaton, csx didn, amphenol, week csx, sonoco, president pratt, canadian pacific, railway cp",91,2014-08,2015-01,3,3
409,"bachher, mr blyth, ronnie chan, artiman, ms garrett, university operating, endowment gained, singh bachher, fulfill mounting, divestment fossil, mendillo, jagdeep singh, mounting obligations, endowments public, 10 campuses",17,2014-09,2014-09,1,1
410,"pfizer allergan, abbvie shire, abbvie, inverted companies, inversion deals, inversions, based allergan, earnings stripping, waste connections, abbvie said, ornskov, corporate inversions, allergan deal, allergan, anti inversion",62,2014-10,2016-04,3,3
411,"geoengineering, carvana, nazca, tc energy, nobre, rivian, mr diess, nazca lines, drivetime, paris accord, omicron, diess, mr koonin, carbon neutrality, paris agreement",390,2014-12,2021-12,11,11
