topic_id,global_top_words,n_docs_total,first_month,last_month,n_months_active,n_subcluster_hits
369,"efsf, mr papandreou, mr papaconstantinou, papaconstantinou, mr sócrates, esm, sócrates, mr lenihan, mr weidmann, papandreou, papaconstantinou said, george papaconstantinou, events rattled, mr mersch, stability facility",5551,2008-10,2020-10,91,165
370,"oddsson, mr oddsson, glitnir, haarde, flc, million lats, landsbanki, falkengren, kronur, baugur, cajas, sigurdardottir, icesave, icelandair, glitnir bank",240,2008-10,2016-05,26,28
371,"treasury indexed, mortgages averaged, indexed arms, hovnanian, mortgage averaged, lawrence yun, nothaft, zelman associates, charged prepaid, mac weekly, indexed hybrid, hybrid adjustable, zelman chief, david crowe, 729 750",1130,2008-10,2020-12,58,59
372,"mr liddy, esurance, chartis, mr brozak, hig 15, brozak, mr ishrak, aigfp, lnc 74, cna, liddy, ms brock, mr benmosche, ishrak, naic",338,2008-10,2016-11,22,25
373,"eligible banks, fed repo, cash collateralized, interventions treasury, repo operations, effectively short, sofr, loan central, repo operation, offered fed, securities eligible, collateral rate, bills build, remain behaved, billion repo",318,2008-10,2020-06,13,15
374,"tinplate, partner drive, yoplait greek, mr shaich, brynwood, heydon, mr engles, shaich, smucker, menu labeling, meat cutters, engles, panera, impossible foods, double cheeseburger",186,2008-10,2019-08,12,12
375,"adam skelos, skelos, sen stevens, judge sotomayor, mr massa, mr blagojevich, libous, mr skelos, mr ganim, mr libous, mr burris, ganim, mr baroni, dean skelos, veco",402,2008-10,2018-04,16,16
376,"gross ups, eckhaus, mr geoghegan, mr molina, mr barofsky, mr feinberg, barofsky said, mr benmosche, czar kenneth, pay czar, benmosche, barofsky, mr berndt, phibro, geoghegan",222,2008-10,2013-04,15,15
377,"ice trust, ms schapiro, elx, lch clearnet, lch, clearnet, mr gensler, otc derivatives, gensler said, sec cftc, derivatives dealers, clearing credit, cftc, schapiro, clearinghouses guarantee",88,2008-10,2016-02,14,16
378,"hanjin, hanjin shipping, ocean alliance, said hanjin, stx offshore, hyundai merchant, hanjin group, stx france, seaintelligence consulting, seaintelligence, container operators, platou, korea hanjin, cosco group, 2m alliance",286,2008-10,2019-04,22,22
379,"gm 04, ppip, 04 llc, gmac, government stress, gm cerberus, chrysler financial, mr liddell, billion tarp, tested banks, cpff, tarp funds, tier common, gmac bank, mr pandit",144,2008-12,2010-12,8,9
380,"lubetzky, mr schlichter, kanodia, schlichter, cheesemaker, deceased spouse, palco, kantrowitz says, clarissa, overhead ratio, account insurer, beshears, value account, mr frerichs, frerichs",120,2008-12,2020-01,6,6
381,"alico, aig 67, aia shares, aia, ilfc, billion aia, mr henrikson, aia deal, mr liddy, aig 31, international assurance, met 56, henrikson, aig 04, aia hong",69,2008-12,2016-01,8,8
382,"excerpt mr, network analysis, strategy execution, mwh, kronos, kind truth, rothman says, courter, manager comments, loughridge, great execution, mr loughridge, good execution, excellent execution, execution good",44,2009-01,2009-01,1,1
383,"jgbs, jgb, akito, akito fukunaga, superlong, inadome, makoto yamashita, 015 percentage, katsutoshi inadome, jgb yields, year jgbs, 005 percentage, eased 005, jgb market, ruixue xu",842,2009-01,2020-02,51,55
384,"mr varin, peugeot family, scrapping incentives, varin, peugeot citroën, mr streiff, citroën, mr girsky, girsky, aulnay, registrations europe, mr marchionne, streiff, genk, citroën sa",409,2009-01,2017-11,16,16
385,"slumdog, masih, dharavi, mr rodrigues, gulf emirates, kerala, sales church, slumdog millionaire, bank pjsc, week kuwait, mtv generation, rodrigues, johar, al sabah, gulf bank",18,2009-02,2009-02,1,1
386,"mr ergen, ergen, siri 16, sirius, mr karmazin, karmazin, echostar corp, million sirius, ms rhodes, sirius xm, charles ergen, radio siri, corp dish, executive mel, xm",22,2009-02,2012-12,7,7
387,"falciani, ms bettencourt, mr woerth, maistre, woerth, florange, cahuzac, mr cahuzac, bettencourt, trierweiler, mikhael, mr fini, mr hollande, real seat, mr morin",129,2009-03,2014-10,11,11
388,"maersk alabama, al shabab, mr muse, shabab, richard phillips, killed pirates, gortney, gulf aden, bainbridge, mombasa, somali pirates, capt richard, somali piracy, pirate attacks, pirates",42,2009-04,2014-05,10,10
389,"mr subbarao, food articles, primary articles, subbarao said, gokarn said, sown crops, summer sown, rbi, subbarao, rbi cut, gokarn, rbi said, rbi governor, mr rajan, duvvuri subbarao",2760,2009-04,2020-11,86,109
390,"tiger asia, sino forest, pccw, sfc, pccw shares, chinese affiliates, pccw pccwy, pccwy, work verify, nonaudit, verify ownership, mr yung, mr andrew, li investment, reverse mergers",52,2009-04,2015-07,7,7
391,"chrysler assets, judge gonzalez, mr mourdock, chrysler bankruptcy, mourdock, chrysler creditors, uaw fiat, court chrysler, chrysler secured, chrysler debt, secured lenders, judge arthur, auto task, secured creditors, arthur gonzalez",16,2009-05,2009-05,1,1
392,"mr mubarak, mr morsi, egyptian military, mr elbaradei, mr suleiman, mr maliki, mr netanyahu, egyptian people, morsi, 1967 borders, muslim brotherhood, al sham, isil, tahrir square, comment join",792,2009-06,2017-01,34,42
393,"google cn, green dam, tianqi, schellenberg, stop censoring, ms witt, sqm, jinhui, global ip, ms meng, kong site, google statement, nextag, censoring search, jinhua",543,2009-06,2019-02,30,33
394,"summer sown, sown crops, india meteorological, meteorological department, weather department, farmland rain, punjab haryana, pawar said, crops rice, summer crops, rain fed, food minister, annual monsoon, monsoon rainfall, monsoon rains",320,2009-07,2018-04,16,16
395,"maple bank, insch, ubs clients, osfi, lawsky, mr lawsky, estonian branch, mr dougan, bnpqy 22, fbar, banamex usa, maple financial, estonia branch, dougan, budovsky",276,2009-07,2018-09,30,30
396,"riversdale, hongxiang, shuanghui, southgobi, aluminum shapes, cgnpc, hanlong, indophil, anshan, kores, yanzhou, whitehaven, qingdao port, fortescue, zhongwang",944,2009-08,2016-09,30,32
397,"cadbury shareholders, offer cadbury, mr stitzer, stitzer, cadbury shares, bid cadbury, cadbury share, hershey trust, kraft bid, 745 pence, vegemite, ms rosenfeld, hershey cadbury, cadbury, shave club",177,2009-09,2016-07,8,8
398,"mr klaus, mr lenihan, lisbon treaty, fine gael, fianna fail, cfd, irish nationwide, lenihan said, lenihan, icesave, anglo irish, mr ganley, irish lenders, ganley, irish central",277,2009-09,2016-06,23,23
399,"acorn housing, acorn employees, acorn, hannah giles, acorn scandal, registration fraud, acorn workers, hutter, acorn said, com sept, james keefe, organizations reform, funding acorn, yosi, acorn association",23,2009-09,2010-03,2,2
400,"precipitated fall, krenz, anniversary nov, honecker, ms müller, lachaise, east germans, mr rall, pages wall, mr brinkmann, rall, journal wrote, ehrman, brinkmann, erich honecker",51,2009-10,2019-11,3,3
401,"mr dunkelberg, claims proxy, continuing claims, week lag, claims drawn, proxy layoffs, drawn workers, continuing unemployment, claims steadier, mins, 2020 jan, ziprecruiter, pandemic programs, regular state, unemployment 1948",2463,2009-10,2021-12,91,92
402,"mr weschler, mr sokol, lubrizol, weschler, sokol, alta mesa, oncor, dundeewealth, rgm, brighthouse, energen, vantiv, hamilton beach, mr hambrick, sokol said",295,2009-11,2019-05,22,22
403,"abaaoud, abdeslam, mr breivik, mr tsarnaev, merah, molenbeek, salah abdeslam, banon, mr amri, mr molins, breivik, molins said, molins, pegida, amri",1303,2009-11,2021-10,44,50
404,"nbcu, ge vivendi, comcast deal, universal comcast, comcast nbc, control nbc, vivhy 29, stake nbc, vivendi 20, angelakis, ms tellem, universal according, nbc deal, mr liguori, nbc universal",62,2009-11,2010-09,3,4
405,"mr sants, mr hester, cebs, sants, mr horta, rbs sempra, bonus tax, ukfi, lord turner, lord myners, horta osório, osório, stephen hester, bank bonuses, afme",232,2009-12,2012-01,8,9
406,"jal, inamori, mr inamori, jal shares, etic, enterprise turnaround, turnaround initiative, initiative corp, mr maehara, maehara, turnaround body, led rehabilitation, alico, court led, amr 48",31,2010-01,2012-10,5,5
407,"thameslink, moore okla, nappi, carbin, massapequa, polar star, inches snow, oxbow, salt spreaders, west fertilizer, ipcc, weather service, lundqvist, meramec, flood stage",341,2010-01,2021-12,15,16
408,"mr potanin, potanin, uralkali, mr deripaska, norilsk, deripaska, rusal, baumgertner, solovyev, kerimov, rusal stake, mr kerimov, buy rusal, rusal shares, control norilsk",73,2010-01,2013-10,8,8
409,"mr bo, mr heywood, ms gu, bo family, tazreen, kovrig, spavor, jong nam, ms meng, gu kailai, kailai, mr kovrig, clancey, giap, halabi",874,2010-01,2021-04,42,45
410,"unitech wireless, unitech, telecom department, balwa, blackberry services, vodafone essar, licenses bandwidth, sistema shyam, uninor, telecom secretary, aircel, telecom pvt, andimuthu raja, andimuthu, idea cellular",984,2010-02,2015-12,41,44
411,"pato, betdaq, mourinho, lawn bowling, mr mcenroe, twenty20, umbro, mr gulati, inter milan, mr tendulkar, sporting index, mr beckham, uefa champions, bwin, la liga",133,2010-03,2010-07,5,5
412,"degiorgio, ignition switch, valukas, ms barra, millikin, chevrolet cobalt, cobalts, switch recall, inflater, takata, saturn ion, nhtsa, mr sikes, faulty ignition, takata air",383,2010-03,2019-08,17,17
413,"nifa, multi employer, prop 30, central falls, mr pawlenty, redevelopment agencies, proposition 30, mr christie, sewer debt, millionaire tax, syncora, gil duran, pat quinn, mr malloy, vallejo",812,2010-03,2020-08,23,23
414,"mr coke, mr calderón, juárez, zetas, makled, ciudad juárez, mandetta, calderón, mr chávez, events fight, la familia, gulf cartel, los zetas, tivoli gardens, michoacán",491,2010-03,2021-05,30,30
415,"viganò, wuerl, abusive priests, bergoglio, mose, new pope, curia, mr profumo, aif, father lombardi, cardinal mahony, mccarrick, cardinal pell, abuse pope, ratzinger",484,2010-03,2021-07,50,50
416,"graincorp, minmetals resources, asciano, dexus, minmetals, xero, shanghai pengxin, pengxin, qube, gpt, investa, firb, böcker, tatts, sgx",117,2010-03,2016-04,7,7
417,"girardi said, joe girardi, terry collins, sabathia, granderson, girardi, mr girardi, pettitte, revis, alderson said, robinson cano, cc sabathia, curtis granderson, disabled list, thole",2768,2010-04,2015-10,41,61
418,"msha, pike river, upper big, stricklin, pet coke, big branch, montcoal, explosion massey, montcoal va, april explosion, black elk, fiji water, massey upper, levels methane, msha said",147,2010-04,2013-11,14,15
419,"mr lagardère, lagardère, lions gate, mr wyser, wyser pratte, rachesky, iconix, wyser, pratte, lagardère said, lionsgate, mr hefner, convatec, citifinancial, mr rachesky",83,2010-04,2011-08,4,4
420,"mr loughner, mr pistorius, mr bulger, mr rittenhouse, mr chauvin, mr tsarnaev, etan, arbery, loughner, ms steenkamp, mr sandusky, pantaleo, mr roof, mr smollett, slager",8204,2010-04,2021-12,131,188
421,"tourre, mr cassano, cassano, abacus deal, abacus 2007, fabrice tourre, 2007 ac1, ac1, timberwolf, called abacus, mr blankfein, paulson helped, sec goldman, mr viniar, viniar said",154,2010-04,2014-09,11,12
422,"mr lhota, lhota, mr paladino, lhota said, mayoral control, stop frisk, mr blasio, ms quinn, mr heastie, paladino, mr bratton, catsimatidis, blasio administration, viverito, mark viverito",4518,2010-05,2021-08,100,127
423,"serves lunch, lunch 11, 30 212, grape variety, francisco serves, domaine, malbec, grape varieties, francisco open, lunch menu, payard, lunch monday, mr batali, lunch served, sauvignon",1455,2010-05,2013-06,36,38
424,"aia deal, mr thiam, prudential shareholders, prudential aia, aig 07, green certificates, thiam, aia, reim, bmb, ocado, earls court, deal prudential, hammerson, mr proglio",108,2010-05,2020-06,6,6
425,"mr tsipras, mr varoufakis, varoufakis, mr samaras, venizelos, tsipras, syriza, mr papandreou, evangelos venizelos, pasok, samaras, leader alexis, yanis varoufakis, greek banks, stelios bouras",1513,2010-05,2017-05,48,52
426,"ryan budget, boehner plan, resolved jan, cliff isn, hand balancing, romneys, bowles simpson, scenarios different, romney tax, simpson bowles, chained cpi, end 1940, changes entitlement, mr boehner, romney plan",1741,2010-06,2021-02,38,46
427,"westen, com dec, com sept, com oct, tim magee, com aug, asking answers, website sept, hillel markowitz, facebook click, ed grinberg, com july, john bobek, bobek, koran burning",574,2010-06,2017-01,18,21
428,"stoudemire, shumpert, amar stoudemire, mike antoni, raymond felton, tyson chandler, deron williams, knicks coach, brook lopez, stats llc, iman shumpert, billups, camby, carmelo anthony, woodson",805,2010-06,2013-05,23,26
429,"mr strzok, ms veselnitskaya, veselnitskaya, strzok, kislyak, mr papadopoulos, mr navalny, fusion gps, mr assange, mr kislyak, harward, mr manafort, agalarov, manafort gates, mr nunes",1099,2010-06,2020-12,31,35
430,"matolcsy, matolcsy said, gyorgy matolcsy, mr orban, forint, hryvnia, simor, mr komorowski, mr belka, belka, orban, belka said, gyorgy, otp, orban said",359,2010-07,2017-07,27,28
431,"mr noreika, noreika, mr tarullo, fsoc, hypothetical recession, mr massad, altegrity, fed minimum, fed severely, otting, laplanche, mr otting, mr laplanche, ms mcwilliams, trups",3226,2010-08,2020-02,77,95
432,"ms english, hagel nomination, ms tanden, ms pritzker, binz, mr cordray, mr hagel, tanden nomination, cordray, mr acosta, tanden, recess appointments, mr greitens, cfpb, mr mayorkas",354,2010-09,2021-12,17,17
433,"spyker, mr antonov, tognum, saab automobile, debt office, antonov, fiat industrial, pélata, spyker cars, dutch car, cars nv, mr ecclestone, trollhattan, eib, mr gallois",314,2010-09,2014-09,11,11
434,"mr piñera, piñera, center rock, 33 men, golborne, 33 miners, chilean miners, men trapped, minister laurence, golborne said, laurence golborne, trapped miners, illanes, trapped men, sepúlveda",20,2010-10,2010-10,1,1
435,"mr noyer, fail party, merapi, fianna fail, noyer, norgrove, brian cowen, ruling fianna, fianna, efsf, noyer said, gbagbo, democracy icon, southern delta, icon aung",92,2010-10,2012-05,5,5
436,"nongovernment funds, taxable government, billion nongovernment, imoneynet, putting asset, taxable funds, hybrid funds, exempt funds, week inflows, brl2, according cqg, trillion taxable, prime funds, ici reported, weekly outflows",556,2010-10,2020-09,33,35
437,"massmart, mr gennette, blanford, lavazza, central retail, yihaodian, skaf, gennette, mr ohlsson, industrial reits, ohlsson, jd com, mr rank, massmart said, target apparel",59,2010-10,2016-06,4,4
438,"revis, tebow, coach rex, rex ryan, pierre paul, offensive coordinator, stats llc, jets coach, schottenheimer, cromartie, darrelle, nfc east, yard touchdown, darrelle revis, sparano",965,2010-10,2013-12,22,35
439,"tortorella, gaborik, brodeur, lundqvist, henrik lundqvist, defenseman, eastern conference, goaltender, ovechkin, kovalchuk, ryan callahan, staal, martin brodeur, parise, brad richards",427,2010-12,2013-05,18,18
440,"bligh, anna bligh, premier anna, bligh said, christchurch, graincorp, yasi, rockhampton, rba, gpt, flooding queensland, category cyclone, iluka, toowoomba, cyclone yasi",136,2011-01,2017-03,12,13
441,"life partners, tenders received, tenders 11, cusip number, denominations 100, cusip, noncompetitive tenders, offerings minimum, competitive tenders, wintrob, minimum denominations, details offerings, sunamerica, sunamerica financial, escrow agent",58,2011-01,2012-08,3,3
442,"zippo, markovich, adami, galoshes, paiute, bedbug, bedbugs, rinella, kudzu, prairie dogs, mr wegner, somer, tingley, okanagan, hattie",267,2011-01,2014-10,12,12
443,"mr morsi, col gadhafi, pro gadhafi, shater, morsi, council armed, shafiq, ajdabiya, wefaq, misrata, mr nasheed, nahda, aqim, mr mubarak, ben ali",1321,2011-01,2021-07,33,49
444,"ms giffords, giffords, mr loughner, loughner, lee loughner, jared lee, rep gabrielle, gabrielle giffords, turton, old jared, hileman, mr stoddard, ms brewer, giffords shot, assassination member",20,2011-01,2012-08,3,3
445,"ms jewell, prairie chicken, mchm, coal ash, mr pruitt, lesser prairie, mr steyer, gold king, rins, ms landrieu, biomass plants, bsee, rock sioux, flint river, animas",1258,2011-02,2021-06,58,60
446,"egyptian pound, egyptian stock, vectors egypt, egypt index, egyptian stocks, egx, groenenberg, egyptian pounds, egx 30, 9651, egypt stock, operates capacity, sector operates, exchange authorities, market reopens",25,2011-02,2016-03,5,5
447,"jaczko, mr jaczko, millisieverts, nisa, tepco, mr edano, edano, mr nishiyama, mr noda, mr kan, containment vessel, dpj, nishiyama, rikuzentakata, nuclear industrial",878,2011-03,2021-06,35,38
448,"mr sheen, mr galliano, lorre, galliano, chuck lorre, bros cbs, dior, john galliano, sheen, creator chuck, charlie sheen, sidney toledano, involving moral, semitic remarks, half men",18,2011-03,2011-03,1,1
449,"ms middleton, ms vogel, kate middleton, royal baby, william kate, royal wedding, prince philippe, prince william, doonan, duchess cambridge, mr doonan, wedding prince, duchess, middleton, house windsor",61,2011-04,2021-03,5,5
450,"crore, organizations does, financial express, 2011 deals, indian newspapers, 000 crore, source dna, stories does, vouch accuracy, stories media, hindu business, news wires, news roundup, newspapers news, network18",190,2011-04,2011-12,9,9
451,"bridge park, cwcapital, midtown south, nycha, mr lhota, knakal, garodnick, massey knakal, one57, moinian, citi habitats, landmarks preservation, sadik khan, midtown east, mr garodnick",3220,2011-04,2020-08,57,58
452,"mr carstens, ms lagarde, mr manuel, carstens, mr baroin, imf job, kahn resigned, marchenko, baroin, carstens said, mrs von, transparent merit, lagarde, european candidate, candidate emerging",91,2011-05,2019-08,4,4
453,"vigodman, harvoni, perrigo, copaxone, tecfidera, sovaldi, mr soriot, yervoy, genotype, glenmark, actavis, biosimilars, dermagraft, billion rupees, wockhardt",460,2011-05,2015-09,16,16
454,"playstation network, securid, mr hirai, sony online, network sony, rsa, hirai, mr stringer, lmt 51, coviello, coviello said, mr coviello, letter sony, qriocity, white ops",61,2011-05,2014-12,4,4
455,"floodway, beira, clairton, birds point, morganza, 00 gmt, mr vogt, denham springs, expected crest, new madrid, data flood, oregon missouri, levee, moriarty wall, great flood",114,2011-05,2019-06,12,12
456,"mr lessin, hebrew home, sweet briar, slane, greys, mrs astor, matzo, merrow, lessin, center discovery, raible, feil, mr valentin, krupman, willows",332,2011-05,2015-05,18,18
457,"mr glasenberg, glasenberg, kalmin, glencore shares, glencore, trading glencore, glasenberg said, 89 plc, glencore debt, steven kalmin, glencore credit, ivan glasenberg, said glencore, billion glencore, london glencore",42,2011-05,2016-09,5,5
458,"mr diniz, diniz, galderma, pão açúcar, açúcar, lactalis, pão, brf, telvent, abilio diniz, perdigao, brasileira distribuição, mr bouchut, cbd, abilio",116,2011-05,2017-04,9,9
459,"virgin australia, ash cloud, government 111, drive coalition, qantas, aircraft motor, lewenza, qantas spokesman, serwotka, alliance virgin, sector taxpayers, engine explosion, queen birthday, caw, industrial action",35,2011-06,2011-10,2,2
460,"obergefell, ms hayworth, ms denerstein, freedom marry, denerstein, mr weprin, rent laws, marriage issue, marriage equality, ms buono, civil marriage, support gay, freedom laws, state equality, sex couples",255,2011-06,2017-06,17,17
461,"sgt bergdahl, afghanistan selected, mr karzai, kabul airport, coverage afghanistan, panjshir, bergdahl, taliban takeover, mr ghani, thousands afghans, faizi, wardak, gen allen, afghans worked, karzai international",1124,2011-06,2021-09,35,44
462,"ms lauvergeon, urenco, lauvergeon, mpx, oursel, nuclear exit, mr oursel, cez, sse said, salmond, mr salmond, snam, rwe, mr batista, nugen",79,2011-06,2016-12,17,17
463,"ms lerner, lerner emails, usis, mr koskinen, lost emails, koskinen, lois lerner, treatment conservative, computer crash, lerner retired, missing emails, lerner irs, kovel, van dusen, mr seabrook",65,2011-06,2019-07,5,5
464,"mulcaire, dowler, myler, leveson, mr coulson, world editor, milly dowler, phone hacking, mr hinton, mr crone, mail interceptions, clive goodman, glenn mulcaire, payments police, mr savile",353,2011-07,2013-10,22,23
465,"mr dayton, bosma, mr bosma, walker victory, wisconsin recall, bosma said, nasbo, personhood, indiana house, bargaining law, tom barrett, parks highway, dayton wants, brian bosma, mr rauner",121,2011-07,2017-06,6,6
466,"liebig, number suicides, duncan smith, overtime hours, eu staff, working climate, hay group, claimant count, unadjusted unemployment, hours 2007, 35 hour, 2007 law, increase suicides, later east, gone unreported",26,2011-07,2017-08,11,11
467,"ccar, threshold measure, thirty banks, hypothetical economic, projected ratio, version tests, 30 tests, requirement dodd, capital payouts, scaglione, case severely, common ratio, exams help, march required, severely adverse",113,2011-08,2015-06,9,9
468,"mr zinke, north anna, zinke, condesa neighborhood, condesa, collapsed school, ms sheinbaum, tuesday quake, sheinbaum, school collapsed, tuesday earthquake, pinchot, blue agave, collapsed buildings, agave",49,2011-08,2017-09,3,3
469,"fornas, mr gennette, frérot, mr frérot, pomellato, younique, soltau, gennette, mr kamprad, gennette said, plassat, coty, hayek said, mr daunt, lululemon",765,2011-08,2019-11,27,27
470,"mr flannery, grand chip, chemours, industrial operating, flannery, aixtron, american superconductor, john flannery, flannery said, suzlon, ge oil, contract assets, sinovel, ge 68, superconductor",121,2011-09,2017-11,13,13
471,"solyndra, mr spinner, solyndra llc, solyndra loan, ener1, solyndra bankruptcy, maker solyndra, 1603 program, beacon power, damien lavera, 1603, lavera said, lavera, spokesman damien, solar farm",71,2011-09,2020-12,5,5
472,"chattanooga plant, ford workers, bob king, uaw, uaw president, casteel, gm 93, chrysler workers, represented outside, uaw members, works council, uaw said, mr marchionne, gm 24, uaw leaders",142,2011-09,2019-10,12,12
473,"jobs legacy, jobs death, mr jobs, mr ive, ive, jobs died, discuss share, share memories, aapl 67, death steve, mr ritchie, ive apple, endy, jobs apple, jonathan ive",37,2011-10,2020-08,3,3
474,"zuccotti park, zuccotti, mr floyd, mr chauvin, ows, occupy wall, floyd death, chauvin, agents portland, occupy oakland, ms quan, occupy protesters, ted wheeler, boogaloo, voices george",160,2011-10,2020-07,6,7
475,"amcu, samarco, lonmin, mineworkers construction, association mineworkers, marikana, lonmin said, bsg resources, amplats, american platinum, bsgr, mathunjwa, simandou, bsg, lonmin plc",874,2011-10,2017-06,29,32
476,"isas, fafsa, ms mcdowell, css profile, vallas, mr botstein, mr kantrowitz, roth 401, kantrowitz says, 529 plan, mr vallas, kantrowitz, 529 plans, traditional 401, 529 account",528,2011-10,2021-12,24,24
477,"mr corzine, mr roseman, mf global, customer funds, roseman, corzine mf, mf, corzine, abelow, jnk, futures accounts, vip program, futures firms, missing customer, corzine said",59,2011-10,2011-12,2,2
478,"syncora, kevyn orr, kevyn, manager kevyn, detroit bankruptcy, mr orr, emergency manager, itr, detroit emergency, rural metro, detroit debt, genesee county, detroit schools, unkovic, plum island",149,2011-10,2014-09,9,9
479,"kikukawa, aij, mr woodford, takayama, woodford said, corp ocpny, olympus executives, olympus said, olympus board, olympus shares, ocpny, tokyo olympus, michael woodford, olympus spokesman, cameras medical",99,2011-10,2019-01,8,8
480,"mr sandusky, second mile, mr paterno, mr spanier, mcqueary, spanier, paterno, sandusky, constand, freeh report, ms constand, jerry sandusky, backpage, farenthold, graham spanier",365,2011-11,2020-02,18,18
481,"atlas mara, bhattal, rynbeck, mr dodig, dodig, bcs 88, executive antony, antony jenkins, gulliver said, jotwani, cybg, mr gulliver, mr halford, fixed pay, bausano",159,2012-01,2016-10,9,9
482,"romney bain, mr romney, bain investment, romney record, bain invested, romney, mr gingrich, romney private, restore future, time bain, bain took, gingrich, obama campaign, mr booker, romney campaign",53,2012-01,2012-05,2,2
483,"milliken, dietderich, said kodak, kodak, invented digital, like kodak, say kodak, kodak sued, kodak bankruptcy, karlgaard, aapl 14, kodak patent, patent portfolio, mr karlgaard, digital patents",22,2012-01,2013-03,6,6
484,"fb 58, sponsored stories, ebersman, systrom, facebook ipo, filecoin, facebook shares, magicjack, mr ebersman, facebook stock, shoot note, history track, omgpop, zynga znga, znga",730,2012-02,2017-08,19,22
485,"spicejet, mallya, india 532617, kingfisher airlines, mr mallya, jet airways, etihad, tradeplace, indian carriers, minister ajit, 532617, dreamliner planes, airasia, ub group, air india",254,2012-02,2021-10,16,16
486,"mr puigdemont, bankia, puigdemont, catalunya banc, mr rajoy, guindos said, guindos, mr guindos, sareb, 2015 spain, rajoy, frob, mr mas, montoro, cospedal",805,2012-04,2017-10,28,34
487,"mr shinseki, mr petraeus, ms broadwell, gen allen, shinseki, broadwell, phoenix va, hord, shinseki said, petzel, scheduling procedures, ms lerner, paula broadwell, problems va, ms pierson",399,2012-04,2015-03,10,10
488,"jos bank, men wearhouse, wearhouse, coty, amylin, national interstate, avon board, eddie bauer, said coty, jos, door beauty, joh benckiser, retailer eddie, cvr, coty said",66,2012-04,2015-12,4,4
489,"mr mcclendon, chk 24, mcclendon, mcclendon agreed, chesapeake said, chesapeake shares, chesapeake stock, agrium, chesapeake board, year chesapeake, executive aubrey, aubrey mcclendon, chesapeake, cvr, chesapeake mr",58,2012-05,2016-05,6,6
490,"wsjsmallbiz, twitter wsjsmallbiz, shoot note, comments shoot, entrepreneur com, follow wsjsmallbiz, wsjsmallbiz twitter, reading today, ms pao, today add, mentors say, miss today, note follow, mashable com, com reading",611,2012-05,2015-06,18,20
491,"teza, knight shares, trades knight, mr tilly, ndaq 00, knight capital, like knight, knight board, mr concannon, knight market, orders knight, hft, thomas joyce, winklevoss, trading glitches",72,2012-08,2017-03,5,5
492,"speizer, 2023 bond, gmt new, april 2023, corporate dealing, strategist imre, dealing manager, imre speizer, ended basis, chris hunter, said kiwi, hindley, nzd, bnz, rba",452,2012-08,2017-10,21,25
493,"covers main, main talking, singapore hot, americas dj, rogow assistant, produced wall, editor americas, baskin assistant, service jointly, dj fx, assistant news, fx trader, trader foreign, affecting foreign, meeting involving",282,2012-08,2013-08,13,13
494,"red wing, outbox, busque, aibos, kidney injury, christodoulou, unbox, ai business, acute kidney, quantum computing, read depth, datarobot, dr greenberg, cogito, mr kurian",158,2012-08,2019-07,7,7
495,"samsom, ukip, mr rutte, rutte, mr roemer, urpilainen, sinn féin, féin, mr wilders, wilders, tns nipo, ms le, mr farage, days 400, mcconville",78,2012-09,2015-03,3,3
496,"advisory community, column allows, voices occasional, issues advisory, managers address, reached 212, occasional column, adviser page, visit wealth, decanting, spousal benefit, rias, adviser client, 2056, advisers build",1767,2012-10,2018-03,40,49
497,"1q 4q, biden campaign, gen austin, mr buttigieg, kantar cmag, qanon, biden transition, prestage, 1996 2016, virtual convention, mr biden, 4q 1q, ms tanden, stepien, ms omar",1054,2012-10,2021-11,18,20
498,"cenovus, bowland, bowland shale, cuadrilla, galuccio, mr galuccio, canpotex, nexen, northern gateway, tank cars, enbridge, girling, mr girling, crescent point, galuccio said",227,2012-11,2015-10,15,15
499,"hpq 30, vms, autonomy used, autonomy software, autonomy accounting, mike lynch, billion autonomy, autonomy business, said autonomy, accounting improprieties, ms whitman, autonomy deal, fix strategy, autonomy acquisition, lynch autonomy",19,2012-11,2015-09,4,4
500,"mr farook, farook, flag laws, ms malik, ammunition magazines, controversial american, paddock, arms central, bump stocks, danley, douglas high, stoneman douglas, capacity magazines, marjory stoneman, mr marquez",520,2012-12,2021-11,27,27
501,"dell shareholders, icahn southeastern, dell board, corporate founders, dell silver, dell special, committee dell, dell buyout, dell shares, mr dell, bid dell, dell 62, dell stock, dell 24, dell private",103,2013-02,2020-02,9,9
502,"mr einhorn, mr brittin, brittin, aapl 04, apple operations, 800 contacts, apple proposal, einhorn, gralnick, aapl 51, described apple, jessica lessin, taxes 74, vote apple, apple tax",44,2013-02,2018-05,5,5
503,"mr demetriades, laiki, cypriot banks, cyprus popular, mr anastasiades, demetriades, anastasiades, bank cyprus, nicosia, cyprus pcl, sarris, cypriots, cyprus parliament, cypriot parliament, cypriot",188,2013-03,2016-03,9,9
504,"phinney, rlx, pound feet, aventador, naturally aspirated, m6, v6, spyker, seven speed, aspirated, 500 rpm, ducati, rpm, price tested, air suspension",17,2013-03,2013-03,1,1
505,"jones gold, ounce platinum, compete yield, spot palladium, ounce spot, pays holders, yield bearing, weigh gold, david govett, peter hug, london spot, bearish gold, govett head, ounce palladium, gold pays",1209,2013-04,2017-06,37,45
506,"ldk, tepco, module shipments, eskom, terium, seele, mr terium, medupi, melted fuel, stx group, beaching, coned, reactor buildings, fuel marketing, sany",86,2013-04,2015-03,7,7
